purl,name,version,ecosystem,file,line,type,license,notes
pkg:npm/chalk@4.1.2,chalk,4.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/package.json,1,library,N/A,
pkg:npm/lodash@4.17.19,lodash,4.17.19,npm,/home/m3str3/code/rootcause/insecures/dependences/package.json,1,library,N/A,
pkg:npm/axios@1.5.0,axios,1.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/package.json,1,library,N/A,
pkg:npm/express@4.18.2,express,4.18.2,npm,/home/m3str3/code/rootcause/insecures/dependences/package.json,1,library,N/A,
pkg:npm/mime-types@2.1.34,mime-types,2.1.34,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/negotiator@0.6.3,negotiator,0.6.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/deep-equal@1.0.1,deep-equal,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.3.1,eslint-plugin-promise,4.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/mocha@9.2.0,mocha,9.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/accepts/package.json,1,library,N/A,
pkg:npm/fake@0.2.0,fake,0.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/delayed-stream/package.json,1,library,N/A,
pkg:npm/far@0.0.1,far,0.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/delayed-stream/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.0,@ljharb/eslint-config,21.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/@types/tape@5.6.4,@types/tape,5.6.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/aud@2.0.4,aud,2.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.4.0,auto-changelog,2.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/eclint@2.8.1,eclint,2.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/tape@5.7.4,tape,5.7.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/es-errors/package.json,1,library,N/A,
pkg:npm/function-bind@1.1.2,function-bind,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.15.1,@arethetypeswrong/cli,0.15.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.0,@ljharb/eslint-config,21.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.0,@ljharb/tsconfig,0.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@types/function-bind@1.1.10,@types/function-bind,1.1.10,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@types/mock-property@1.0.2,@types/mock-property,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/@types/tape@5.6.4,@types/tape,5.6.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/aud@2.0.4,aud,2.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.4.0,auto-changelog,2.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/mock-property@1.0.3,mock-property,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/tape@5.7.5,tape,5.7.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/hasown/package.json,1,library,N/A,
pkg:npm/es-errors@1.3.0,es-errors,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.3,object-inspect,1.13.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.1,@arethetypeswrong/cli,0.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.2,@ljharb/tsconfig,0.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/@types/object-inspect@1.13.0,@types/object-inspect,1.13.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/@types/tape@5.6.5,@types/tape,5.6.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/eclint@2.8.1,eclint,2.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-list/package.json,1,library,N/A,
pkg:npm/call-bind-apply-helpers@1.0.2,call-bind-apply-helpers,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/get-intrinsic@1.3.0,get-intrinsic,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.4,@arethetypeswrong/cli,0.17.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.3.0,@ljharb/tsconfig,0.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@types/call-bind@1.0.5,@types/call-bind,1.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@types/get-intrinsic@1.2.3,@types/get-intrinsic,1.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/@types/tape@5.8.1,@types/tape,5.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/es-value-fixtures@1.7.1,es-value-fixtures,1.7.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/for-each@0.3.5,for-each,0.3.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/gopd@1.2.0,gopd,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/has-strict-mode@1.1.0,has-strict-mode,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.4,object-inspect,1.13.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/call-bound/package.json,1,library,N/A,
pkg:npm/debug@2.6.9,debug,2.6.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/depd@2.0.0,depd,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/destroy@1.2.0,destroy,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/encodeurl@2.0.0,encodeurl,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/escape-html@1.0.3,escape-html,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/etag@1.8.1,etag,1.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/fresh@0.5.2,fresh,0.5.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/http-errors@2.0.1,http-errors,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/mime@1.6.0,mime,1.6.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/ms@2.1.3,ms,2.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/on-finished@2.4.1,on-finished,2.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/range-parser@1.2.1,range-parser,1.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/statuses@2.0.2,statuses,2.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/after@0.8.2,after,0.8.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/mocha@9.2.2,mocha,9.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/supertest@6.2.2,supertest,6.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/package.json,1,library,N/A,
pkg:npm/eslint@4.18.2,eslint,4.18.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/expect.js@0.3.1,expect.js,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/husky@0.14.3,husky,0.14.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/lint-staged@5.0.0,lint-staged,5.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/mocha@4.0.1,mocha,4.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/prettier@2.0.5,prettier,2.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/send/node_modules/ms/package.json,1,library,N/A,
pkg:npm/beautify-benchmark@0.2.4,beautify-benchmark,0.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/benchmark@2.1.4,benchmark,2.1.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/deep-equal@1.0.1,deep-equal,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint@7.27.0,eslint,7.27.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.23.4,eslint-plugin-import,2.23.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.3.1,eslint-plugin-promise,4.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/mocha@8.4.0,mocha,8.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/forwarded/package.json,1,library,N/A,
pkg:npm/accepts@1.3.8,accepts,1.3.8,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/array-flatten@1.1.1,array-flatten,1.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/body-parser@1.20.3,body-parser,1.20.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/content-disposition@0.5.4,content-disposition,0.5.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/content-type@1.0.4,content-type,1.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/cookie@0.7.1,cookie,0.7.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/cookie-signature@1.0.6,cookie-signature,1.0.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/debug@2.6.9,debug,2.6.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/depd@2.0.0,depd,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/encodeurl@2.0.0,encodeurl,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/escape-html@1.0.3,escape-html,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/etag@1.8.1,etag,1.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/finalhandler@1.3.1,finalhandler,1.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/fresh@0.5.2,fresh,0.5.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/http-errors@2.0.0,http-errors,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/merge-descriptors@1.0.3,merge-descriptors,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/methods@1.1.2,methods,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/on-finished@2.4.1,on-finished,2.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/parseurl@1.3.3,parseurl,1.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/path-to-regexp@0.1.12,path-to-regexp,0.1.12,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/proxy-addr@2.0.7,proxy-addr,2.0.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/qs@6.14.0,qs,6.14.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/range-parser@1.2.1,range-parser,1.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/send@0.19.0,send,0.19.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/serve-static@1.16.2,serve-static,1.16.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/setprototypeof@1.2.0,setprototypeof,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/statuses@2.0.1,statuses,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/type-is@1.6.18,type-is,1.6.18,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/utils-merge@1.0.1,utils-merge,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/vary@1.1.2,vary,1.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/after@0.8.2,after,0.8.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/connect-redis@3.4.2,connect-redis,3.4.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/cookie-parser@1.4.6,cookie-parser,1.4.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/cookie-session@2.0.0,cookie-session,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/ejs@3.1.9,ejs,3.1.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/eslint@8.47.0,eslint,8.47.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/express-session@1.17.2,express-session,1.17.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/hbs@4.2.0,hbs,4.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/marked@0.7.0,marked,0.7.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/method-override@3.0.0,method-override,3.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/mocha@6.2.2,mocha,6.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/morgan@1.10.0,morgan,1.10.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/nyc@14.1.1,nyc,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/pbkdf2-password@1.2.1,pbkdf2-password,1.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/supertest@6.1.6,supertest,6.1.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
pkg:npm/vhost@3.0.2,vhost,3.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/express/package.json,1,library,N/A,
